314	P	13042	81278
315	P	13083	154561
316	P	13125	121988
317	P	13167	112607
318	P	13208	86944
319	P	13250	114318
320	P	13292	123131
321	P	13333	100988
322	P	13375	93253
323	P	13417	82977
324	P	13458	82521
325	P	13500	115301
326	P	13542	84055
327	P	13583	111174
328	P	13625	83069
329	P	13667	92378
330	P	13708	82469
331	P	13750	117867
332	P	13792	108550
333	P	13833	105376
334	P	13875	82769
335	P	13917	108844
336	I	13958	199019
337	B	14000	16622
338	P	14042	101907
339	B	14083	26593
340	P	14125	119731
341	B	14167	82860
342	P	14208	186861
343	B	14250	74515
344	P	14292	166933
345	B	14333	55543
346	P	14375	164154
347	B	14417	29651
348	P	14458	124066
349	B	14500	35537
350	P	14542	128449
351	B	14583	32736
352	P	14625	151551
353	B	14667	38892
354	P	14708	126802
355	P	14750	159089
356	P	14792	155975
357	P	14833	135624
358	P	14875	113783
359	P	14917	105156
360	P	14958	124724
361	P	15000	150358
362	P	15042	82935
363	P	15083	116311
364	P	15125	109559
365	P	15167	110000
366	P	15208	105229
367	I	15250	132234
368	P	15292	117367
369	P	15333	128941
370	I	15375	160030
371	P	15417	138709
372	P	15458	161464
373	P	15500	142586
374	P	15542	151091
375	I	15583	162000
376	P	15625	112917
377	P	15667	109184
378	P	15708	92108
379	P	15750	79517
380	P	15792	61528
381	P	15833	31898
382	P	15875	37106
383	P	15917	31740
384	B	15958	2525
385	B	16000	1217
386	B	16042	399
387	P	16083	180
388	B	16125	67
389	B	16167	69
390	B	16208	67
391	P	16250	81
392	B	16292	67
393	B	16333	77
394	B	16375	67
395	P	16417	77
396	B	16458	67
397	B	16500	67
398	P	16542	79
399	I	16583	499
400	B	16625	1501
401	B	16667	7410
402	B	16708	16533
403	P	16750	23444
404	P	16792	37605
405	P	16833	36417
406	P	16875	54105
407	P	16917	51165
408	P	16958	72181
409	P	17000	69762
410	P	17042	80508
411	P	17083	80611
412	P	17125	93609
413	P	17167	126064
414	P	17208	112488
415	P	17250	120145
416	B	17292	78084
417	P	17333	109881
418	B	17375	82407
419	P	17417	100614
420	B	17458	79682
421	P	17500	108291
422	B	17542	80278
423	P	17583	105680
424	B	17625	107377
425	P	17667	145306
426	P	17708	90648
427	B	17750	103797
428	P	17792	150888
429	B	17833	83300
430	P	17875	155441
431	I	17917	179775
432	B	17958	70079
433	P	18000	98009
434	B	18042	76734
435	P	18083	95480
436	B	18125	98873
437	P	18167	143044
438	B	18208	77330
439	P	18250	141472
440	B	18292	94062
441	P	18333	124093
442	B	18375	81703
443	P	18417	94489
444	P	18458	72530
445	I	18500	215300
446	B	18542	69658
447	B	18583	73028
448	B	18625	96776
449	P	18667	213555
450	B	18708	113366
451	B	18750	147300
452	B	18792	86674
453	P	18833	175188
454	B	18875	89473
455	B	18917	94607
456	P	18958	156278
457	B	19000	130125
458	B	19042	179726
459	B	19083	101908
460	P	19125	217599
461	B	19167	133989
462	P	19208	143594
463	I	19250	275910
464	P	19292	3724
465	P	19333	163750
466	I	19375	241120
467	P	19417	170797
468	P	19458	145299
469	P	19500	145694
470	P	19542	96140
471	P	19583	121313
472	P	19625	95187
473	P	19667	86894
474	P	19708	94487
475	I	19750	187716
476	P	19792	162900
477	P	19833	135899
478	B	19875	96832
479	P	19917	129275
480	P	19958	142439
481	P	20000	92296
482	P	20042	138801
483	P	20083	116418
484	P	20125	143502
485	P	20167	119279
486	P	20208	137003
487	P	20250	146171
488	B	20292	94207
489	P	20333	153075
490	B	20375	72502
491	P	20417	153493
492	B	20458	67632
493	P	20500	135168
494	P	20542	109949
495	I	20583	237013
496	B	20625	71190
497	P	20667	148094
498	B	20708	68874
499	P	20750	114069
500	P	20792	88358
501	I	20833	127290
502	P	20875	77067
503	P	20917	85221
504	P	20958	100080
505	P	21000	86909
506	P	21042	100064
507	P	21083	90948
508	P	21125	97724
509	P	21167	81267
510	P	21208	105718
511	P	21250	87979
512	P	21292	85186
513	I	21333	105600
514	P	21375	81063
515	P	21417	77102
516	I	21458	91606
517	P	21500	69441
518	P	21542	58616
519	P	21583	64068
520	P	21625	59781
521	P	21667	57074
522	P	21708	65334
523	P	21750	43843
524	P	21792	37076
525	P	21833	34754
526	P	21875	38517
527	P	21917	38472
528	P	21958	44059
529	P	22000	58827
530	P	22042	60500
531	P	22083	58076
532	P	22125	65700
533	P	22167	68263
534	P	22208	63962
535	P	22250	73760
536	P	22292	68223
537	P	22333	105741
538	P	22375	103931
539	P	22417	107170
540	P	22458	100079
541	P	22500	91094
542	P	22542	87734
543	P	22583	90573
544	I	22625	93696
545	I	22667	125105
546	B	22708	64513
547	P	22750	83778
548	P	22792	81477
549	P	22833	83362
550	P	22875	89126
551	P	22917	97550
552	P	22958	98574
553	P	23000	95588
554	P	23042	98614
555	P	23083	92319
556	P	23125	86614
557	P	23167	79881
558	P	23208	71852
559	P	23250	70120
560	P	23292	73433
561	I	23333	203650
562	P	23375	89524
563	P	23417	97638
564	P	23458	121308
565	P	23500	172351
566	P	23542	128560
567	P	23583	115139
568	P	23625	113871
569	P	23667	101448
570	P	23708	146097
571	P	23750	111415
572	P	23792	97301
573	P	23833	96947
574	P	23875	127190
575	P	23917	94533
576	P	23958	105724
577	P	24000	87090
578	P	24042	82323
579	P	24083	80409
580	P	24125	78674
581	P	24167	70517
582	P	24208	50671
583	P	24250	46572
584	P	24292	42208
585	P	24333	59041
586	P	24375	60580
587	P	24417	68138
588	P	24458	75144
589	P	24500	73184
590	P	24542	84664
591	P	24583	91044
592	I	24625	105083
593	P	24667	83800
594	P	24708	80903
595	P	24750	78514
596	P	24792	79981
597	I	24833	220422
598	B	24875	106313
599	P	24917	144852
600	B	24958	84005
601	P	25000	125935
602	P	25042	162640
603	P	25083	158130
604	P	25125	116447
605	P	25167	118192
606	P	25208	172488
607	P	25250	83902
608	P	25292	117991
609	P	25333	179143
610	I	25375	183531
611	P	25417	149203
612	P	25458	134090
613	P	25500	123678
614	P	25542	120695
615	P	25583	122744
616	P	25625	130084
617	P	25667	162487
618	P	25708	137773
619	P	25750	135536
620	P	25792	138051
621	P	25833	128286
622	P	25875	120317
623	P	25917	112851
624	P	25958	99874
625	I	26000	101818
626	P	26042	82324
627	I	26083	112272
628	P	26125	90660
629	P	26167	81269
630	P	26208	76062
631	P	26250	91109
632	P	26292	107808
633	P	26333	117385
634	P	26375	110535
635	P	26417	119135
636	P	26458	126116
637	P	26500	103931
638	P	26542	110403
639	P	26583	103442
640	P	26625	82157
641	P	26667	68642
642	I	26708	143275
643	P	26750	105811
644	P	26792	82987
645	I	26833	129028
646	P	26875	82230
647	P	26917	90556
648	P	26958	104675
649	P	27000	110244
650	P	27042	114632
651	P	27083	103869
652	P	27125	145802
653	P	27167	124613
654	P	27208	114553
655	I	27250	168924
656	B	27292	61773
657	P	27333	107023
658	P	27375	104226
659	P	27417	103032
660	P	27458	96447
661	P	27500	107279
662	P	27542	106133
663	P	27583	96405
664	P	27625	88480
665	P	27667	77916
666	P	27708	73325
667	P	27750	81416
668	P	27792	92220
669	P	27833	93770
670	P	27875	82036
671	I	27917	113946
672	P	27958	101210
673	P	28000	89829
674	P	28042	76223
675	P	28083	73070
676	P	28125	77848
677	P	28167	83626
678	P	28208	89548
679	P	28250	95664
680	P	28292	99427
681	P	28333	98956
682	P	28375	102145
683	P	28417	105954
684	P	28458	114733
685	P	28500	120906
686	P	28542	164901
687	P	28583	139170
688	P	28625	183813
689	P	28667	147804
690	B	28708	96334
691	P	28750	140511
692	P	28792	126870
693	P	28833	100915
694	I	28875	164530
695	B	28917	50253
696	P	28958	95106
697	B	29000	50806
698	P	29042	100041
699	B	29083	44765
700	P	29125	93211
701	B	29167	80921
702	P	29208	145928
703	P	29250	123087
704	B	29292	62345
705	P	29333	113187
706	P	29375	100918
707	B	29417	43346
708	P	29458	81878
709	P	29500	69570
710	P	29542	76071
711	I	29583	202826
712	P	29625	80116
713	P	29667	149146
714	P	29708	124095
715	P	29750	106719
716	P	29792	131761
717	P	29833	117246
718	B	29875	39388
719	P	29917	111335
720	B	29958	40454
721	P	30000	139329
722	B	30042	67558
723	P	30083	113789
724	P	30125	148719
725	P	30167	129032
726	P	30208	110837
727	P	30250	143393
728	P	30292	91835
729	P	30333	64962
730	P	30375	97679
731	P	30417	105747
732	P	30458	86661
733	P	30500	103336
734	P	30542	104875
735	I	30583	130175
736	P	30625	90649
737	P	30667	122717
738	P	30708	74404
739	I	30750	173708
740	P	30792	98218
741	B	30833	36865
742	P	30875	69595
743	P	30917	115430
744	P	30958	119858
745	P	31000	117097
746	P	31042	109582
747	P	31083	113980
748	P	31125	101277
749	P	31167	83955
750	P	31208	103609
751	P	31250	114559
752	P	31292	110618
753	P	31333	113378
754	P	31375	94727
755	P	31417	107906
756	P	31458	107304
757	P	31500	86519
758	I	31542	146462
759	P	31583	89093
760	P	31625	92229
761	P	31667	102004
762	P	31708	92640
763	P	31750	82356
764	P	31792	103688
765	P	31833	45651
766	P	31875	70757
767	P	31917	69177
768	P	31958	60825
769	P	32000	78676
770	P	32042	68322
771	I	32083	142469
772	P	32125	109247
773	P	32167	99358
774	P	32208	104968
775	P	32250	81973
776	I	32292	106952
777	P	32333	79301
778	P	32375	93116
779	P	32417	89373
780	P	32458	77431
781	P	32500	80963
782	P	32542	76737
783	P	32583	90213
784	P	32625	80753
785	P	32667	77530
786	P	32708	74070
787	P	32750	77001
788	P	32792	81390
789	P	32833	84599
790	P	32875	94281
791	P	32917	98191
792	P	32958	106673
793	P	33000	99259
794	P	33042	99595
795	I	33083	138160
796	P	33125	98889
797	P	33167	106027
798	P	33208	115547
799	P	33250	106828
800	P	33292	107379
801	P	33333	133654
802	P	33375	138878
803	P	33417	117576
804	P	33458	117701
805	P	33500	104917
806	P	33542	97331
807	P	33583	111333
808	P	33625	97110
809	P	33667	97920
810	B	33708	59739
811	P	33750	93317
812	P	33792	73588
813	I	33833	194395
814	B	33875	47206
815	P	33917	84172
816	P	33958	87719
817	P	34000	136820
818	P	34042	111427
819	P	34083	110354
820	P	34125	86386
821	P	34167	77011
822	P	34208	74402
823	P	34250	77141
824	P	34292	75601
825	P	34333	79946
826	P	34375	81640
827	P	34417	78550
828	P	34458	88042
829	P	34500	82995
830	P	34542	81232
831	P	34583	99605
832	P	34625	77081
833	I	34667	144794
834	P	34708	69339
835	P	34750	74806
836	B	34792	57289
837	P	34833	74911
838	P	34875	73539
839	P	34917	133140
840	P	34958	103776
841	P	35000	85083
842	I	35042	235297
843	B	35083	61525
844	B	35125	111287
845	B	35167	47527
846	P	35208	164517
847	B	35250	101342
848	P	35292	190677
849	P	35333	162607
850	P	35375	115129
851	P	35417	131014
852	B	35458	83529
853	P	35500	116292
854	P	35542	155422
855	P	35583	110067
856	P	35625	131819
857	I	35667	153130
858	P	35708	82537
859	P	35750	121979
860	P	35792	128105
861	P	35833	131431
862	B	35875	51271
863	P	35917	120580
864	B	35958	52074
865	P	36000	132843
866	B	36042	42769
867	P	36083	146491
868	B	36125	70983
869	B	36167	654
870	B	36208	114
871	P	36250	83
872	B	36292	67
873	B	36333	69
874	B	36375	67
875	P	36417	75
876	B	36458	67
877	B	36500	69
878	B	36542	67
879	P	36583	75
880	B	36625	67
881	B	36667	69
882	B	36708	67
883	P	36750	75
884	B	36792	67
885	B	36833	69
886	B	36875	67
887	P	36917	75
888	P	36958	75
889	I	37000	413
890	B	37042	67
891	B	37083	67
892	B	37125	67
893	P	37167	69
894	B	37208	67
895	B	37250	69
896	B	37292	67
897	P	37333	75
898	B	37375	67
899	B	37417	69
900	B	37458	67
901	P	37500	75
902	B	37542	67
903	B	37583	69
904	B	37625	67
905	P	37667	75
906	B	37708	67
907	B	37750	69
908	B	37792	67
909	P	37833	75
910	B	37875	67
911	B	37917	69
912	B	37958	67
913	P	38000	75
914	B	38042	67
915	B	38083	69
916	B	38125	67
917	P	38167	75
918	B	38208	67
919	B	38250	67
920	P	38292	75
921	I	38333	413
922	B	38375	67
923	B	38417	67
924	B	38458	67
925	P	38500	69
926	B	38542	67
927	B	38583	306
928	B	38625	4305
929	P	38667	28230
930	P	38708	46264
931	P	38750	78557
932	P	38792	93143
933	P	38833	122677
934	P	38875	131579
935	P	38917	153897
936	P	38958	157634
937	P	39000	163907
938	P	39042	164119
939	P	39083	187847
940	B	39125	129781
941	P	39167	226031
942	P	39208	235651
943	B	39250	121748
944	P	39292	238472
945	B	39333	87179
946	P	39375	205403
947	B	39417	86423
948	P	39458	214528
949	B	39500	86285
950	B	39542	83228
951	P	39583	194562
952	P	39625	101288
953	I	39667	310912
954	B	39708	102147
955	P	39750	218489
956	B	39792	104741
957	P	39833	222268
958	B	39875	56181
959	P	39917	165246
960	B	39958	44420
961	B	40000	33765
962	P	40042	137149
963	B	40083	40021
964	P	40125	136886
965	B	40167	55342
966	P	40208	188596
967	B	40250	50341
968	B	40292	70389
969	P	40333	180592
970	B	40375	54197
971	P	40417	171188
972	B	40458	48564
973	B	40500	64013
974	P	40542	198985
975	B	40583	42276
976	B	40625	57540
977	P	40667	186963
978	B	40708	43061
979	B	40750	54906
980	P	40792	195681
981	B	40833	44611
982	B	40875	62042
983	P	40917	205742
984	P	40958	122400
985	I	41000	335306
986	B	41042	31464
987	B	41083	67672
988	B	41125	40327
989	P	41167	150870
990	B	41208	39101
991	B	41250	43337
992	P	41292	168472
993	B	41333	36349
994	B	41375	50178
995	P	41417	188863
996	B	41458	43003
997	B	41500	101408
998	B	41542	47859
999	P	41583	199969
1000	B	41625	49677
1001	B	41667	82417
1002	B	41708	39569
1003	P	41750	152434
1004	B	41792	36678
1005	P	41833	79754
1006	I	41875	154822
1007	P	41917	73914
1008	P	41958	109042
1009	B	42000	63999
1010	P	42042	124481
1011	P	42083	99764
1012	P	42125	108581
1013	P	42167	117992
1014	P	42208	102262
1015	P	42250	105007
1016	B	42292	82059
1017	P	42333	173497
1018	P	42375	120621
1019	B	42417	68453
1020	P	42458	122798
1021	B	42500	68464
1022	P	42542	119232
1023	B	42583	67023
1024	P	42625	99392
1025	P	42667	135072
1026	B	42708	45370
1027	P	42750	105014
1028	B	42792	44489
1029	P	42833	115391
1030	B	42875	48163
1031	P	42917	115462
1032	B	42958	80070
1033	P	43000	195786
1034	P	43042	123363
1035	B	43083	72299
1036	P	43125	189378
1037	P	43167	89640
1038	I	43208	257110
1039	P	43250	147927
1040	B	43292	55483
1041	P	43333	118361
1042	P	43375	67081
1043	I	43417	173859
1044	B	43458	44831
1045	B	43500	89029
1046	B	43542	75050
1047	P	43583	175305
1048	B	43625	71923
1049	B	43667	115083
1050	B	43708	80288
1051	P	43750	169442
1052	B	43792	63238
1053	B	43833	98366
1054	B	43875	52228
1055	P	43917	144660
1056	B	43958	60384
1057	B	44000	96090
1058	B	44042	55126
1059	P	44083	155645
1060	B	44125	56776
1061	B	44167	104622
1062	B	44208	69734
1063	P	44250	162003
1064	B	44292	66559
1065	B	44333	97994
1066	B	44375	72356
1067	P	44417	121014
1068	P	44458	60454
1069	I	44500	80168
1070	B	44542	23587
1071	B	44583	40013
1072	B	44625	23131
1073	P	44667	58313
1074	B	44708	30995
1075	B	44750	46766
1076	B	44792	30526
1077	P	44833	67498
1078	B	44875	38865
1079	B	44917	45236
1080	B	44958	31336
1081	P	45000	62882
1082	B	45042	32745
1083	B	45083	47085
1084	B	45125	33451
1085	P	45167	67449
1086	B	45208	34200
1087	B	45250	52826
1088	B	45292	35646
1089	P	45333	74702
1090	B	45375	40667
1091	B	45417	47171
1092	B	45458	32251
1093	P	45500	65736
1094	B	45542	32905
1095	B	45583	47414
1096	B	45625	34047
1097	P	45667	66066
1098	B	45708	33206
1099	B	45750	45852
1100	P	45792	53188
1101	I	45833	103688
1102	B	45875	37338
1103	B	45917	49468
1104	B	45958	42812
1105	P	46000	64351
1106	B	46042	39789
1107	B	46083	50355
1108	B	46125	39223
1109	P	46167	53554
1110	B	46208	38819
1111	B	46250	48076
1112	B	46292	33041
1113	P	46333	37884
1114	B	46375	24577
1115	P	46417	19104
1116	B	46458	4799
1117	B	46500	256
1118	P	46542	456
1119	B	46583	3486
1120	B	46625	8115
1121	B	46667	10403
1122	P	46708	15919
1123	B	46750	13042
1124	P	46792	21522
1125	B	46833	19113
1126	B	46875	20879
1127	P	46917	32029
1128	B	46958	23773
1129	B	47000	33713
1130	B	47042	26936
1131	P	47083	43244
1132	P	47125	30881
1133	I	47167	51547
1134	B	47208	29854
1135	B	47250	43114
1136	B	47292	30914
1137	P	47333	54542
1138	B	47375	34400
1139	B	47417	39113
1140	B	47458	31211
1141	P	47500	58746
1142	B	47542	26027
1143	B	47583	34678
1144	B	47625	27239
1145	P	47667	49217
1146	B	47708	25896
1147	B	47750	37510
1148	B	47792	28430
1149	P	47833	50873
1150	B	47875	31983
1151	B	47917	40337
1152	B	47958	32476
1153	P	48000	57254
1154	B	48042	23935
1155	B	48083	31774
1156	B	48125	24514
1157	P	48167	42471
1158	B	48208	23399
1159	B	48250	33974
1160	B	48292	23400
1161	P	48333	45793
1162	B	48375	23119
1163	B	48417	31006
1164	P	48458	34351
1165	I	48500	63651
1166	B	48542	14771
1167	B	48583	16812
1168	B	48625	306
1169	P	48667	76
1170	B	48708	67
1171	B	48750	69
1172	B	48792	67
1173	P	48833	75
1174	B	48875	190
1175	B	48917	432
1176	P	48958	9499
1177	P	49000	27673
1178	P	49042	39078
1179	P	49083	51182
1180	P	49125	58644
1181	I	49167	72939
1182	P	49208	101354
1183	P	49250	96391
1184	I	49292	141242
1185	P	49333	121104
1186	P	49375	154730
1187	P	49417	128957
1188	P	49458	168187
1189	P	49500	125435
1190	P	49542	101079
1191	P	49583	119002
1192	P	49625	117797
1193	P	49667	104787
1194	P	49708	170244
1195	P	49750	141061
1196	P	49792	167619
1197	P	49833	170951
1198	P	49875	176970
1199	P	49917	168870
1200	P	49958	200003
1201	P	50000	204099
1202	P	50042	163078
1203	P	50083	174488
1204	P	50125	173873
1205	P	50167	181795
1206	P	50208	184646
1207	P	50250	172474
1208	P	50292	176995
1209	P	50333	295341
1210	B	50375	56726
1211	B	50417	76804
1212	P	50458	180052
1213	B	50500	58041
1214	B	50542	76202
1215	P	50583	188931
1216	I	50625	324060
1217	B	50667	27100
1218	B	50708	88560
1219	P	50750	143646
1220	B	50792	29950
1221	B	50833	57454
1222	P	50875	175373
1223	B	50917	43672
1224	B	50958	32297
1225	P	51000	119534
1226	P	51042	98446
1227	B	51083	40102
1228	B	51125	64635
1229	P	51167	136810
1230	I	51208	227414
1231	B	51250	52581
1232	P	51292	193968
1233	P	51333	146163
1234	B	51375	39748
1235	B	51417	33963
1236	P	51458	159252
1237	B	51500	55736
1238	B	51542	102625
1239	B	51583	49375
1240	P	51625	196195
1241	B	51667	56492
1242	P	51708	150410
1243	B	51750	64221
1244	P	51792	185575
1245	P	51833	135716
1246	B	51875	45764
1247	P	51917	90054
1248	I	51958	218018
1249	I	52000	64463
1250	P	52042	55871
1251	P	52083	63862
1252	P	52125	63354
1253	P	52167	61612
1254	P	52208	63852
1255	P	52250	70522
1256	P	52292	71632
1257	P	52333	63679
1258	P	52375	60643
1259	P	52417	67633
1260	P	52458	64765
1261	P	52500	70337
1262	P	52542	66526
1263	P	52583	52936
1264	P	52625	53045
1265	P	52667	90997
1266	P	52708	148483
1267	P	52750	220629
1268	P	52792	166755
1269	I	52833	115331
1270	P	52875	59570
1271	P	52917	73931
1272	B	52958	125
1273	B	53000	125
1274	B	53042	67
1275	P	53083	83
1276	B	53125	67
1277	B	53167	69
1278	B	53208	67
1279	P	53250	75
1280	B	53292	67
1281	B	53333	69
1282	B	53375	67
1283	P	53417	75
1284	B	53458	67
1285	B	53500	69
1286	B	53542	67
1287	P	53583	75
1288	B	53625	72
1289	B	53667	269
1290	B	53708	3937
1291	P	53750	11534
1292	P	53792	28221
1293	P	53833	33657
1294	P	53875	57017
1295	P	53917	60222
1296	P	53958	85226
1297	P	54000	100597
1298	P	54042	93978
1299	P	54083	114460
1300	I	54125	150391
1301	P	54167	133698
1302	P	54208	147305
1303	P	54250	149023
1304	P	54292	168039
1305	P	54333	164830
1306	B	54375	93660
1307	P	54417	166162
1308	P	54458	100963
1309	P	54500	89402
1310	B	54542	67214
1311	P	54583	128210
1312	B	54625	55998
1313	P	54667	110725
1314	B	54708	72737
1315	P	54750	115859
1316	B	54792	86628
1317	B	54833	64447
1318	P	54875	126863
1319	B	54917	79295
1320	B	54958	71638
1321	P	55000	121293
1322	B	55042	104420
1323	P	55083	180485
1324	B	55125	85116
1325	P	55167	173432
1326	B	55208	96790
1327	P	55250	146712
1328	B	55292	112534
1329	P	55333	176544
1330	B	55375	98481
1331	P	55417	169833
1332	I	55458	197206
1333	P	55500	79025
1334	I	55542	418746
1335	B	55583	34124
1336	B	55625	99044
1337	B	55667	59084
1338	P	55708	292307
1339	B	55750	29742
1340	B	55792	102471
1341	B	55833	33411
1342	P	55875	280498
1343	B	55917	41947
1344	B	55958	58858
1345	B	56000	23452
1346	P	56042	252126
1347	B	56083	25645
1348	B	56125	64318
1349	B	56167	38366
1350	P	56208	265469
1351	B	56250	28721
1352	B	56292	92281
1353	B	56333	27255
1354	P	56375	307433
1355	B	56417	37566
1356	B	56458	65377
1357	B	56500	25127
1358	P	56542	271725
1359	B	56583	27674
1360	B	56625	64896
1361	B	56667	42202
1362	P	56708	307099
1363	P	56750	126917
1364	I	56792	494505
1365	B	56833	25978
1366	B	56875	64292
1367	B	56917	38938
1368	P	56958	227683
1369	B	57000	27620
1370	B	57042	90418
1371	B	57083	31693
1372	P	57125	267331
1373	B	57167	41303
1374	B	57208	67277
1375	B	57250	30615
1376	P	57292	245668
