121	B	5000	33656
122	P	5042	92024
123	B	5083	46785
124	B	5125	52164
125	P	5167	89368
126	B	5208	42889
127	P	5250	60040
128	P	5292	45348
129	P	5333	90544
130	P	5375	72458
131	P	5417	64862
132	P	5458	75265
133	P	5500	52980
134	P	5542	57289
135	P	5583	66561
136	P	5625	72347
137	P	5667	59335
138	P	5708	62205
139	P	5750	47173
140	P	5792	63240
141	P	5833	66568
142	P	5875	51300
143	P	5917	65349
144	P	5958	47782
145	P	6000	38598
146	P	6042	66136
147	I	6083	68127
148	P	6125	48572
149	P	6167	51444
150	B	6208	20267
151	P	6250	37719
152	B	6292	24579
153	P	6333	58083
154	B	6375	22003
155	P	6417	51153
156	B	6458	26997
157	P	6500	61332
158	B	6542	19768
159	P	6583	52747
160	B	6625	39945
161	P	6667	86168
162	B	6708	31486
163	P	6750	76381
164	B	6792	20632
165	P	6833	51919
166	B	6875	24840
167	P	6917	62614
168	B	6958	23963
169	P	7000	66156
170	B	7042	25656
171	P	7083	59405
172	B	7125	16793
173	P	7167	67650
174	B	7208	28768
175	P	7250	63030
176	B	7292	28582
177	P	7333	63436
178	P	7375	58527
179	I	7417	113542
180	B	7458	24323
181	P	7500	51157
182	B	7542	23653
183	P	7583	58992
184	B	7625	29999
185	P	7667	49485
186	I	7708	79961
187	B	7750	9841
188	P	7792	31361
189	B	7833	10026
190	P	7875	49042
191	B	7917	14119
192	P	7958	64827
193	B	8000	16279
194	P	8042	60074
195	B	8083	17253
196	P	8125	64885
197	B	8167	35160
198	P	8208	99441
199	P	8250	62499
200	P	8292	60490
201	B	8333	12472
202	B	8375	22563
203	P	8417	83102
204	B	8458	17193
205	B	8500	27645
206	P	8542	95258
207	B	8583	29747
208	P	8625	97507
209	B	8667	17888
210	P	8708	60233
211	I	8750	138157
212	B	8792	12095
213	B	8833	31490
214	B	8875	14505
215	P	8917	79272
216	B	8958	14884
217	B	9000	24226
218	B	9042	15601
219	P	9083	82974
220	B	9125	17704
221	B	9167	31079
222	B	9208	18584
223	P	9250	84877
224	B	9292	11876
225	B	9333	39485
226	B	9375	14511
227	P	9417	103055
228	B	9458	19618
229	B	9500	33853
230	B	9542	13616
231	P	9583	92461
232	B	9625	6984
233	B	9667	31616
234	B	9708	19968
235	P	9750	95747
236	B	9792	21192
237	B	9833	35762
238	B	9875	21445
239	P	9917	91458
240	B	9958	17444
241	B	10000	42724
242	P	10042	52923
243	I	10083	160164
244	B	10125	25735
245	B	10167	47597
246	B	10208	23316
247	P	10250	80702
248	B	10292	28197
249	B	10333	50231
250	B	10375	20911
251	P	10417	57393
252	I	10458	86760
253	P	10500	38182
254	B	10542	29557
255	P	10583	46168
256	P	10625	40775
257	P	10667	76979
258	P	10708	42467
259	P	10750	47190
260	P	10792	52636
261	P	10833	52903
262	B	10875	20777
263	P	10917	49286
264	P	10958	54942
265	P	11000	57928
266	B	11042	36013
267	B	11083	27978
268	P	11125	63302
269	P	11167	47384
270	P	11208	47586
271	P	11250	50127
272	P	11292	67818
273	B	11333	28592
274	P	11375	52570
275	I	11417	104296
276	B	11458	18357
277	P	11500	36638
278	P	11542	38237
279	B	11583	19219
280	P	11625	51829
281	P	11667	46223
282	P	11708	42672
283	P	11750	50686
284	P	11792	44714
285	P	11833	40100
286	I	11875	69986
287	P	11917	56144
288	P	11958	49142
289	P	12000	45850
290	P	12042	35098
291	P	12083	48750
292	P	12125	56044
293	P	12167	37515
294	P	12208	47391
295	P	12250	48398
296	P	12292	52391
297	P	12333	50101
298	P	12375	32300
299	P	12417	43540
300	P	12458	37016
301	P	12500	67132
302	P	12542	46859
303	P	12583	30949
304	P	12625	43716
305	P	12667	58244
306	P	12708	46750
307	I	12750	65234
308	P	12792	34704
309	P	12833	38696
310	P	12875	49611
311	P	12917	56317
312	P	12958	40477
313	B	13000	18459
314	P	13042	38248
315	P	13083	72734
316	P	13125	57406
317	P	13167	52991
318	P	13208	40914
319	P	13250	53796
320	P	13292	57944
321	P	13333	47523
322	P	13375	43883
323	P	13417	39048
324	P	13458	38833
325	P	13500	54259
326	P	13542	39555
327	P	13583	52317
328	P	13625	39091
329	P	13667	43472
330	P	13708	38808
331	P	13750	55466
332	P	13792	51082
333	P	13833	49588
334	P	13875	38950
335	P	13917	51220
336	I	13958	93656
337	B	14000	7822
338	P	14042	47956
339	B	14083	12514
340	P	14125	56344
341	B	14167	38992
342	P	14208	87934
343	B	14250	35065
344	P	14292	78556
345	B	14333	26137
346	P	14375	77248
347	B	14417	13953
348	P	14458	58384
349	B	14500	16723
350	P	14542	60446
351	B	14583	15405
352	P	14625	71318
353	B	14667	18302
354	P	14708	59671
355	P	14750	74865
356	P	14792	73400
357	P	14833	63823
358	P	14875	53544
359	P	14917	49485
360	P	14958	58693
361	P	15000	70756
362	P	15042	39028
363	P	15083	54734
364	P	15125	51557
365	P	15167	51764
366	P	15208	49519
367	I	15250	62227
368	P	15292	55231
369	P	15333	60678
370	I	15375	75308
371	P	15417	65274
372	P	15458	75983
373	P	15500	67099
374	P	15542	71101
375	I	15583	76235
376	P	15625	53137
377	P	15667	51380
378	P	15708	43344
379	P	15750	37419
380	P	15792	28954
381	P	15833	15010
382	P	15875	17461
383	P	15917	14936
384	B	15958	1188
385	B	16000	572
386	B	16042	187
387	P	16083	84
388	B	16125	31
389	B	16167	32
390	B	16208	31
391	P	16250	38
392	B	16292	31
393	B	16333	36
394	B	16375	31
395	P	16417	36
396	B	16458	31
397	B	16500	31
398	P	16542	37
399	I	16583	234
400	B	16625	706
401	B	16667	3487
402	B	16708	7780
403	P	16750	11032
404	P	16792	17696
405	P	16833	17137
406	P	16875	25461
407	P	16917	24077
408	P	16958	33967
409	P	17000	32829
410	P	17042	37886
411	P	17083	37934
412	P	17125	44051
413	P	17167	59324
414	P	17208	52935
415	P	17250	56538
416	B	17292	36745
417	P	17333	51708
418	B	17375	38779
419	P	17417	47347
420	B	17458	37497
421	P	17500	50960
422	B	17542	37777
423	P	17583	49731
424	B	17625	50530
425	P	17667	68379
426	P	17708	42657
427	B	17750	48845
428	P	17792	71006
429	B	17833	39200
430	P	17875	73148
431	I	17917	84600
432	B	17958	32978
433	P	18000	46121
434	B	18042	36110
435	P	18083	44931
436	B	18125	46528
437	P	18167	67314
438	B	18208	36390
439	P	18250	66575
440	B	18292	44264
441	P	18333	58396
442	B	18375	38448
443	P	18417	44465
444	P	18458	34131
445	I	18500	101317
446	B	18542	32780
447	B	18583	34366
448	B	18625	45541
449	P	18667	100496
450	B	18708	53348
451	B	18750	69317
452	B	18792	40787
453	P	18833	82441
454	B	18875	42104
455	B	18917	44520
456	P	18958	73542
457	B	19000	61235
458	B	19042	84576
459	B	19083	47956
460	P	19125	102399
461	B	19167	63053
462	P	19208	67573
463	I	19250	129840
464	P	19292	1752
465	P	19333	77058
466	I	19375	113468
467	P	19417	80375
468	P	19458	68376
469	P	19500	68561
470	P	19542	45242
471	P	19583	57088
472	P	19625	44793
473	P	19667	40891
474	P	19708	44464
475	I	19750	88336
476	P	19792	76658
477	P	19833	63952
478	B	19875	45568
479	P	19917	60835
480	P	19958	67030
481	P	20000	43433
482	P	20042	65318
483	P	20083	54784
484	P	20125	67530
485	P	20167	56131
486	P	20208	64472
487	P	20250	68786
488	B	20292	44332
489	P	20333	72035
490	B	20375	34118
491	P	20417	72232
492	B	20458	31826
493	P	20500	63608
494	P	20542	51740
495	I	20583	111535
496	B	20625	33501
497	P	20667	69691
498	B	20708	32411
499	P	20750	53679
500	P	20792	41580
501	I	20833	59901
502	P	20875	36266
503	P	20917	40104
504	P	20958	47096
505	P	21000	40898
506	P	21042	47088
507	P	21083	42799
508	P	21125	45987
509	P	21167	38243
510	P	21208	49749
511	P	21250	41401
512	P	21292	40087
513	I	21333	49694
514	P	21375	38147
515	P	21417	36283
516	I	21458	43108
517	P	21500	32678
518	P	21542	27584
519	P	21583	30149
520	P	21625	28132
521	P	21667	26858
522	P	21708	30745
523	P	21750	20632
524	P	21792	17447
525	P	21833	16354
526	P	21875	18125
527	P	21917	18104
528	P	21958	20733
529	P	22000	27683
530	P	22042	28470
531	P	22083	27329
532	P	22125	30917
533	P	22167	32123
534	P	22208	30099
535	P	22250	34710
536	P	22292	32104
537	P	22333	49760
538	P	22375	48908
539	P	22417	50432
540	P	22458	47096
541	P	22500	42867
542	P	22542	41286
543	P	22583	42622
544	I	22625	44092
545	I	22667	58872
546	B	22708	30359
547	P	22750	39424
548	P	22792	38342
549	P	22833	39229
550	P	22875	41941
551	P	22917	45905
552	P	22958	46387
553	P	23000	44982
554	P	23042	46406
555	P	23083	43444
556	P	23125	40759
557	P	23167	37591
558	P	23208	33812
559	P	23250	32997
560	P	23292	34556
561	I	23333	95835
562	P	23375	42128
563	P	23417	45947
564	P	23458	57086
565	P	23500	81106
566	P	23542	60498
567	P	23583	54183
568	P	23625	53586
569	P	23667	47740
570	P	23708	68751
571	P	23750	52430
572	P	23792	45788
573	P	23833	45622
574	P	23875	59854
575	P	23917	44486
576	P	23958	49752
577	P	24000	40983
578	P	24042	38740
579	P	24083	37839
580	P	24125	37023
581	P	24167	33184
582	P	24208	23845
583	P	24250	21916
584	P	24292	19862
585	P	24333	27784
586	P	24375	28508
587	P	24417	32064
588	P	24458	35361
589	P	24500	34439
590	P	24542	39841
591	P	24583	42844
592	I	24625	49450
593	P	24667	39435
594	P	24708	38072
595	P	24750	36947
596	P	24792	37638
597	I	24833	103728
598	B	24875	50029
599	P	24917	68165
600	B	24958	39531
601	P	25000	59263
602	P	25042	76536
603	P	25083	74414
604	P	25125	54798
605	P	25167	55619
606	P	25208	81170
607	P	25250	39483
608	P	25292	55525
609	P	25333	84302
610	I	25375	86367
611	P	25417	70213
612	P	25458	63101
613	P	25500	58201
614	P	25542	56797
615	P	25583	57761
616	P	25625	61216
617	P	25667	76464
618	P	25708	64834
619	P	25750	63781
620	P	25792	64965
621	P	25833	60369
622	P	25875	56619
623	P	25917	53106
624	P	25958	46999
625	I	26000	47914
626	P	26042	38740
627	I	26083	52833
628	P	26125	42663
629	P	26167	38244
630	P	26208	35793
631	P	26250	42874
632	P	26292	50733
633	P	26333	55240
634	P	26375	52016
635	P	26417	56063
636	P	26458	59348
637	P	26500	48908
638	P	26542	51954
639	P	26583	48678
640	P	26625	38662
641	P	26667	32302
642	I	26708	67423
643	P	26750	49793
644	P	26792	39052
645	I	26833	60719
646	P	26875	38696
647	P	26917	42614
648	P	26958	49258
649	P	27000	51879
650	P	27042	53944
651	P	27083	48879
652	P	27125	68612
653	P	27167	58641
654	P	27208	53907
655	I	27250	79493
656	B	27292	29069
657	P	27333	50363
658	P	27375	49047
659	P	27417	48485
660	P	27458	45386
661	P	27500	50484
662	P	27542	49944
663	P	27583	45367
664	P	27625	41637
665	P	27667	36666
666	P	27708	34505
667	P	27750	38313
668	P	27792	43397
669	P	27833	44127
670	P	27875	38605
671	I	27917	53621
672	P	27958	47628
673	P	28000	42272
674	P	28042	35869
675	P	28083	34385
676	P	28125	36634
677	P	28167	39353
678	P	28208	42140
679	P	28250	45018
680	P	28292	46789
681	P	28333	46567
682	P	28375	48068
683	P	28417	49860
684	P	28458	53992
685	P	28500	56896
686	P	28542	77600
687	P	28583	65491
688	P	28625	86500
689	P	28667	69554
690	B	28708	45333
691	P	28750	66122
692	P	28792	59703
693	P	28833	47489
694	I	28875	77425
695	B	28917	23648
696	P	28958	44755
697	B	29000	23908
698	P	29042	47078
699	B	29083	21065
700	P	29125	43864
701	B	29167	38080
702	P	29208	68672
703	P	29250	57923
704	B	29292	29338
705	P	29333	53264
706	P	29375	47490
707	B	29417	20398
708	P	29458	38530
709	P	29500	32738
710	P	29542	35798
711	I	29583	95447
712	P	29625	37701
713	P	29667	70186
714	P	29708	58397
715	P	29750	50220
716	P	29792	62005
717	P	29833	55174
718	B	29875	18535
719	P	29917	52392
720	B	29958	19037
721	P	30000	65566
722	B	30042	31792
723	P	30083	53547
724	P	30125	69985
725	P	30167	60720
726	P	30208	52158
727	P	30250	67479
728	P	30292	43216
729	P	30333	30570
730	P	30375	45966
731	P	30417	49763
732	P	30458	40781
733	P	30500	48628
734	P	30542	49352
735	I	30583	61258
736	P	30625	42658
737	P	30667	57749
738	P	30708	35013
739	I	30750	81744
740	P	30792	46220
741	B	30833	17348
742	P	30875	32750
743	P	30917	54320
744	P	30958	56403
745	P	31000	55104
746	P	31042	51568
747	P	31083	53637
748	P	31125	47659
749	P	31167	39508
750	P	31208	48757
751	P	31250	53910
752	P	31292	52055
753	P	31333	53354
754	P	31375	44577
755	P	31417	50779
756	P	31458	50496
757	P	31500	40714
758	I	31542	68923
759	P	31583	41926
760	P	31625	43401
761	P	31667	48001
762	P	31708	43595
763	P	31750	38755
764	P	31792	48794
765	P	31833	21482
766	P	31875	33297
767	P	31917	32553
768	P	31958	28623
769	P	32000	37024
770	P	32042	32151
771	I	32083	67044
772	P	32125	51410
773	P	32167	46756
774	P	32208	49396
775	P	32250	38575
776	I	32292	50330
777	P	32333	37318
778	P	32375	43819
779	P	32417	42057
780	P	32458	36438
781	P	32500	38100
782	P	32542	36111
783	P	32583	42453
784	P	32625	38001
785	P	32667	36484
786	P	32708	34856
787	P	32750	36235
788	P	32792	38301
789	P	32833	39811
790	P	32875	44367
791	P	32917	46207
792	P	32958	50199
793	P	33000	46710
794	P	33042	46868
795	I	33083	65016
796	P	33125	46536
797	P	33167	49895
798	P	33208	54375
799	P	33250	50272
800	P	33292	50531
801	P	33333	62896
802	P	33375	65354
803	P	33417	55329
804	P	33458	55388
805	P	33500	49372
806	P	33542	45802
807	P	33583	52392
808	P	33625	45698
809	P	33667	46080
810	B	33708	28112
811	P	33750	43913
812	P	33792	34629
813	I	33833	91480
814	B	33875	22214
815	P	33917	39610
816	P	33958	41279
817	P	34000	64385
818	P	34042	52436
819	P	34083	51931
820	P	34125	40652
821	P	34167	36240
822	P	34208	35012
823	P	34250	36301
824	P	34292	35576
825	P	34333	37621
826	P	34375	38418
827	P	34417	36964
828	P	34458	41431
829	P	34500	39056
830	P	34542	38226
831	P	34583	46872
832	P	34625	36273
833	I	34667	68138
834	P	34708	32630
835	P	34750	35202
836	B	34792	26959
837	P	34833	35252
838	P	34875	34606
839	P	34917	62654
840	P	34958	48835
841	P	35000	40039
842	I	35042	110728
843	B	35083	28952
844	B	35125	52370
845	B	35167	22365
846	P	35208	77419
847	B	35250	47690
848	P	35292	89730
849	P	35333	76520
850	P	35375	54178
851	P	35417	61653
852	B	35458	39307
853	P	35500	54725
854	P	35542	73139
855	P	35583	51796
856	P	35625	62032
857	I	35667	72061
858	P	35708	38840
859	P	35750	57401
860	P	35792	60284
861	P	35833	61849
862	B	35875	24127
863	P	35917	56743
864	B	35958	24505
865	P	36000	62514
866	B	36042	20126
867	P	36083	68936
868	B	36125	33403
869	B	36167	307
870	B	36208	53
871	P	36250	39
872	B	36292	31
873	B	36333	32
874	B	36375	31
875	P	36417	35
876	B	36458	31
877	B	36500	32
878	B	36542	31
879	P	36583	35
880	B	36625	31
881	B	36667	32
882	B	36708	31
883	P	36750	35
884	B	36792	31
885	B	36833	32
886	B	36875	31
887	P	36917	35
888	P	36958	35
889	I	37000	194
890	B	37042	31
891	B	37083	31
892	B	37125	31
893	P	37167	32
894	B	37208	31
895	B	37250	32
896	B	37292	31
897	P	37333	35
898	B	37375	31
899	B	37417	32
900	B	37458	31
901	P	37500	35
902	B	37542	31
903	B	37583	32
904	B	37625	31
905	P	37667	35
906	B	37708	31
907	B	37750	32
908	B	37792	31
909	P	37833	35
910	B	37875	31
911	B	37917	32
912	B	37958	31
913	P	38000	35
914	B	38042	31
915	B	38083	32
916	B	38125	31
917	P	38167	35
918	B	38208	31
919	B	38250	31
920	P	38292	35
921	I	38333	194
922	B	38375	31
923	B	38417	31
924	B	38458	31
925	P	38500	32
926	B	38542	31
927	B	38583	144
928	B	38625	2025
929	P	38667	13284
930	P	38708	21771
931	P	38750	36968
932	P	38792	43832
933	P	38833	57730
934	P	38875	61919
935	P	38917	72422
936	P	38958	74180
937	P	39000	77132
938	P	39042	77232
939	P	39083	88398
940	B	39125	61073
941	P	39167	106367
942	P	39208	110894
943	B	39250	57293
944	P	39292	112222
945	B	39333	41025
946	P	39375	96660
947	B	39417	40669
948	P	39458	100954
949	B	39500	40604
950	B	39542	39166
951	P	39583	91558
952	P	39625	47664
953	I	39667	146311
954	B	39708	48069
955	P	39750	102818
956	B	39792	49289
957	P	39833	104596
958	B	39875	26438
959	P	39917	77762
960	B	39958	20903
961	B	40000	15889
962	P	40042	64540
963	B	40083	18833
964	P	40125	64416
965	B	40167	26043
966	P	40208	88751
967	B	40250	23689
968	B	40292	33124
969	P	40333	84984
970	B	40375	25504
971	P	40417	80559
972	B	40458	22853
973	B	40500	30123
974	P	40542	93640
975	B	40583	19894
976	B	40625	27077
977	P	40667	87982
978	B	40708	20264
979	B	40750	25838
980	P	40792	92085
981	B	40833	20993
982	B	40875	29196
983	P	40917	96819
984	P	40958	57600
985	I	41000	157791
986	B	41042	14806
987	B	41083	31845
988	B	41125	18977
989	P	41167	70997
990	B	41208	18400
991	B	41250	20393
992	P	41292	79280
993	B	41333	17105
994	B	41375	23613
995	P	41417	88876
996	B	41458	20236
997	B	41500	47721
998	B	41542	22521
999	P	41583	94103
1000	B	41625	23377
1001	B	41667	38784
1002	B	41708	18620
1003	P	41750	71733
1004	B	41792	17260
1005	P	41833	37531
1006	I	41875	72857
1007	P	41917	34783
1008	P	41958	51313
1009	B	42000	30117
1010	P	42042	58579
1011	P	42083	46947
1012	P	42125	51096
1013	P	42167	55525
1014	P	42208	48123
1015	P	42250	49415
1016	B	42292	38616
1017	P	42333	81645
1018	P	42375	56762
1019	B	42417	32213
1020	P	42458	57787
1021	B	42500	32218
1022	P	42542	56109
1023	B	42583	31540
1024	P	42625	46772
1025	P	42667	63563
1026	B	42708	21350
1027	P	42750	49418
1028	B	42792	20936
1029	P	42833	54301
1030	B	42875	22664
1031	P	42917	54335
1032	B	42958	37680
1033	P	43000	92134
1034	P	43042	58053
1035	B	43083	34023
1036	P	43125	89119
1037	P	43167	42183
1038	I	43208	120992
1039	P	43250	69612
1040	B	43292	26109
1041	P	43333	55699
1042	P	43375	31567
1043	I	43417	81816
1044	B	43458	21096
1045	B	43500	41896
1046	B	43542	35317
1047	P	43583	82496
1048	B	43625	33846
1049	B	43667	54156
1050	B	43708	37782
1051	P	43750	79737
1052	B	43792	29759
1053	B	43833	46289
1054	B	43875	24577
1055	P	43917	68075
1056	B	43958	28416
1057	B	44000	45218
1058	B	44042	25941
1059	P	44083	73244
1060	B	44125	26718
1061	B	44167	49233
1062	B	44208	32816
1063	P	44250	76236
1064	B	44292	31321
1065	B	44333	46114
1066	B	44375	34049
1067	P	44417	56947
1068	P	44458	28448
1069	I	44500	37726
1070	B	44542	11099
1071	B	44583	18829
1072	B	44625	10885
1073	P	44667	27441
1074	B	44708	14585
1075	B	44750	22007
1076	B	44792	14365
1077	P	44833	31763
1078	B	44875	18289
1079	B	44917	21287
1080	B	44958	14746
1081	P	45000	29591
1082	B	45042	15409
1083	B	45083	22157
1084	B	45125	15741
1085	P	45167	31740
1086	B	45208	16094
1087	B	45250	24859
1088	B	45292	16774
1089	P	45333	35153
1090	B	45375	19137
1091	B	45417	22198
1092	B	45458	15176
1093	P	45500	30934
1094	B	45542	15484
1095	B	45583	22312
1096	B	45625	16022
1097	P	45667	31089
1098	B	45708	15626
1099	B	45750	21577
1100	P	45792	25029
1101	I	45833	48794
1102	B	45875	17570
1103	B	45917	23279
1104	B	45958	20146
1105	P	46000	30282
1106	B	46042	18724
1107	B	46083	23696
1108	B	46125	18457
1109	P	46167	25201
1110	B	46208	18267
1111	B	46250	22624
1112	B	46292	15548
1113	P	46333	17827
1114	B	46375	11565
1115	P	46417	8990
1116	B	46458	2258
1117	B	46500	120
1118	P	46542	214
1119	B	46583	1640
1120	B	46625	3818
1121	B	46667	4895
1122	P	46708	7491
1123	B	46750	6137
1124	P	46792	10128
1125	B	46833	8994
1126	B	46875	9825
1127	P	46917	15072
1128	B	46958	11187
1129	B	47000	15864
1130	B	47042	12675
1131	P	47083	20350
1132	P	47125	14532
1133	I	47167	24257
1134	B	47208	14048
1135	B	47250	20288
1136	B	47292	14547
1137	P	47333	25666
1138	B	47375	16188
1139	B	47417	18406
1140	B	47458	14687
1141	P	47500	27645
1142	B	47542	12248
1143	B	47583	16319
1144	B	47625	12818
1145	P	47667	23160
1146	B	47708	12186
1147	B	47750	17651
1148	B	47792	13378
1149	P	47833	23940
1150	B	47875	15050
1151	B	47917	18982
1152	B	47958	15282
1153	P	48000	26943
1154	B	48042	11263
1155	B	48083	14952
1156	B	48125	11536
1157	P	48167	19986
1158	B	48208	11011
1159	B	48250	15987
1160	B	48292	11011
1161	P	48333	21549
1162	B	48375	10879
1163	B	48417	14591
1164	P	48458	16165
1165	I	48500	29953
1166	B	48542	6951
1167	B	48583	7911
1168	B	48625	144
1169	P	48667	35
1170	B	48708	31
1171	B	48750	32
1172	B	48792	31
1173	P	48833	35
1174	B	48875	89
1175	B	48917	203
1176	P	48958	4470
1177	P	49000	13022
1178	P	49042	18389
1179	P	49083	24085
1180	P	49125	27597
1181	I	49167	34324
1182	P	49208	47696
1183	P	49250	45360
1184	I	49292	66466
1185	P	49333	56990
1186	P	49375	72814
1187	P	49417	60685
1188	P	49458	79146
1189	P	49500	59028
1190	P	49542	47566
1191	P	49583	56000
1192	P	49625	55433
1193	P	49667	49311
1194	P	49708	80114
1195	P	49750	66381
1196	P	49792	78879
1197	P	49833	80447
1198	P	49875	83280
1199	P	49917	79468
1200	P	49958	94119
1201	P	50000	96046
1202	P	50042	76742
1203	P	50083	82112
1204	P	50125	81822
1205	P	50167	85550
1206	P	50208	86892
1207	P	50250	81164
1208	P	50292	83291
1209	P	50333	138984
1210	B	50375	26694
1211	B	50417	36143
1212	P	50458	84730
1213	B	50500	27313
1214	B	50542	35859
1215	P	50583	88908
1216	I	50625	152498
1217	B	50667	12752
1218	B	50708	41675
1219	P	50750	67598
1220	B	50792	14094
1221	B	50833	27037
1222	P	50875	82528
1223	B	50917	20551
1224	B	50958	15198
1225	P	51000	56251
1226	P	51042	46327
1227	B	51083	18871
1228	B	51125	30416
1229	P	51167	64381
1230	I	51208	107018
1231	B	51250	24744
1232	P	51292	91279
1233	P	51333	68782
1234	B	51375	18704
1235	B	51417	15982
1236	P	51458	74942
1237	B	51500	26228
1238	B	51542	48294
1239	B	51583	23235
1240	P	51625	92327
1241	B	51667	26584
1242	P	51708	70781
1243	B	51750	30221
1244	P	51792	87329
1245	P	51833	63866
1246	B	51875	21536
1247	P	51917	42378
1248	I	51958	102596
1249	I	52000	30335
1250	P	52042	26292
1251	P	52083	30052
1252	P	52125	29813
1253	P	52167	28993
1254	P	52208	30048
1255	P	52250	33186
1256	P	52292	33709
1257	P	52333	29966
1258	P	52375	28537
1259	P	52417	31827
1260	P	52458	30477
1261	P	52500	33099
1262	P	52542	31306
1263	P	52583	24911
1264	P	52625	24962
1265	P	52667	42822
1266	P	52708	69874
1267	P	52750	103825
1268	P	52792	78472
1269	I	52833	54273
1270	P	52875	28032
1271	P	52917	34791
1272	B	52958	58
1273	B	53000	58
1274	B	53042	31
1275	P	53083	39
1276	B	53125	31
1277	B	53167	32
1278	B	53208	31
1279	P	53250	35
1280	B	53292	31
1281	B	53333	32
1282	B	53375	31
1283	P	53417	35
1284	B	53458	31
1285	B	53500	32
1286	B	53542	31
1287	P	53583	35
1288	B	53625	33
1289	B	53667	126
1290	B	53708	1852
1291	P	53750	5427
1292	P	53792	13280
1293	P	53833	15838
1294	P	53875	26831
1295	P	53917	28339
1296	P	53958	40106
1297	P	54000	47339
1298	P	54042	44224
1299	P	54083	53863
1300	I	54125	70772
1301	P	54167	62916
1302	P	54208	69320
1303	P	54250	70128
1304	P	54292	79077
1305	P	54333	77567
1306	B	54375	44075
1307	P	54417	78193
1308	P	54458	47512
1309	P	54500	42071
1310	B	54542	31630
1311	P	54583	60334
1312	B	54625	26352
1313	P	54667	52105
1314	B	54708	34229
1315	P	54750	54521
1316	B	54792	40766
1317	B	54833	30328
1318	P	54875	59700
1319	B	54917	37315
1320	B	54958	33712
1321	P	55000	57079
1322	B	55042	49138
1323	P	55083	84934
1324	B	55125	40054
1325	P	55167	81615
1326	B	55208	45548
1327	P	55250	69040
1328	B	55292	52957
1329	P	55333	83079
1330	B	55375	46344
1331	P	55417	79921
1332	I	55458	92802
1333	P	55500	37188
1334	I	55542	197056
1335	B	55583	16058
1336	B	55625	46608
1337	B	55667	27804
1338	P	55708	137556
1339	B	55750	13996
1340	B	55792	48221
1341	B	55833	15722
1342	P	55875	131999
1343	B	55917	19739
1344	B	55958	27697
1345	B	56000	11036
1346	P	56042	118647
1347	B	56083	12068
1348	B	56125	30267
1349	B	56167	18054
1350	P	56208	124926
1351	B	56250	13515
1352	B	56292	43426
1353	B	56333	12825
1354	P	56375	144674
1355	B	56417	17678
1356	B	56458	30765
1357	B	56500	11824
1358	P	56542	127870
1359	B	56583	13023
1360	B	56625	30539
1361	B	56667	19859
1362	P	56708	144517
1363	P	56750	59725
1364	I	56792	232708
1365	B	56833	12224
1366	B	56875	30255
1367	B	56917	18323
1368	P	56958	107144
1369	B	57000	12997
1370	B	57042	42549
1371	B	57083	14914
1372	P	57125	125802
1373	B	57167	19436
1374	B	57208	31659
1375	B	57250	14407
1376	P	57292	115608
